|author|title|text
115|Paula Carolina|Trophäe|Deine;Freund;reden;von;der;Arbeit;bei;Champagner;anstarrn;dich;an;wie;Piranha;vor;n;Stunde;nanntest;du;mich;aus;Versehen;Anja;und;jetzt;giben;du;mit;mir;an;ja;du;redeen;nur;von;mein;schlank;Taille;und;dein;Medallion;und;der;scheißefind;ich;scheiße;denn;dein;Freund;denken;doch;eh;alle;der;Gleiche;und;ich;denk;mir;leise;nein;nein;ich;wollen;nicht;dein;Trophäe;sein;nur;einer;von;viele;in;dein;Vitrine;nein;nein;ich;werdn;nicht;dein;Trophäe;sein;Häng;doch;der;anderr;an;deine;Wand;ran;Häng;doch;der;anderr;an;dein;Wand;ran;Häng;doch;der;anderr;an;dein;Wand;ran;dein;Netzwerk;immer;nur;dein;Netzwerk;Würdest;du;denn;merken;wenn;ich;plötzlich;weg;wär;Deine;Eltern;wissen;dass;sie;Geld;haben;du;sitzen;in;ihr;Porsche;und;abholen;mich;ab;von;Kellner;du;fragen;nicht;wie;mein;Tag;sein;Gruß;von;dein;Mama;doch;ich;wissen;der;sie;mich;nicht;mögen;man;dein;Netzwerk;immer;nur;dein;Netzwerk;aufFängt;es;dich;auch;auf;wenn;du;mal;verletzen;wirst;nein;nein;ich;wollen;nicht;dein;Trophäe;sein;nur;einer;von;viele;in;dein;Vitrine;nein;nein;ich;werdn;nicht;deine;Trophäe;sein;Häng;doch;der;andern;an;deine;Wand;ran;nein;nein;ich;wollen;nicht;dein;Trophäe;sein;nur;einer;von;viele;in;dein;Vitrine;Nein;nein;ich;werdn;nicht;dein;Trophäe;sein;Häng;doch;der;anderr;an;dein;Wand;ran;und;irgendwann;wenn;du;alleine;sein;in;leer;Raum;vor;dein;Totesi;vielleicht;denken;du;dann;an;mich;zurück;wie;du;mein;Geburtstag;vergissen;nein;nein;ich;wollen;nicht;dein;Trophäe;sein;nur;einer;von;viele;in;dein;Vitrine;Nein;nein;ich;werdn;nicht;deine;Trophäe;sein;Häng;doch;der;andern;an;deine;Wand;ran;Häng;doch;der;andern;an;dein;Wand;ran;ja;ranhäng;doch;der;anderr;an;dein;Wand;ran;Häng;doch;der;anderr;an;dein;Wand;ran;ja;ranhäng;doch;der;anderr;an;dein;Wand;ran
116|Alligatoah|SO RAUS (feat. Fred Durst)|seitdem;ich;zelten;in;Camp;sein;und;dabei;offline;bleiben;haben;dieser;Welt;sich;verändern;Idiocracy;ich;sehn;nur;fremd;Person;sie;riechen;nach;RocknRoll;Seid;ihr;Fashion-Ikone;oder;obdachlos;Yeah;yeah;ich;kommen;in;getigert;Hose;ich;hoffn;der;sein;noch;oder;wieder;in;Mode;ich;sein;nur;drei;Tag;weg;und;ich;glaub;dass;sie;mich;hänseln;ja;doch;um;sie;zu;verstehen;brauch;ich;ein;Enkel;mein;iPhone;fremdeln;ich;auslassen;es;aus;seitdem;habn;ich;wieder;glatt;Haut;yeah;Haben;an;Modewort;endlich;der;Intresse;verlieren;worüber;ihr;heute;lachen;sein;der;Dad-Joke;von;morgen;come;on;kein;Ahnung;wovon;alle;reden;ich;sein;so;raus;so;raus;so;raus;ich;drehn;der;alt;Album;mein;Held;hinter;Mond;auf;so;laut;no;doubt;es;sein;nur;ein;Moment;-ment;der;mich;von;Trend;trennen;aber;dieser;rennen;können;ich;nur;verlieren;wenn;ich;loslauf;slow;Down;slow;Down;Aint;nobody;gonna;tell;Me;Bout;things;Ill;miss;Aint;Nobody;gonna;help;me;When;I;leave;this;mess;Aint;nobody;gonna;know;why;And;I;wont;explain;yeah;Its;fashion;in;lackin;Thats;my;fashion;time;for;detachin;No;phones;no;stat;no;internet;Nobody;distract;where;this;winner;at;Too;many;things;change;down;rabbit;hole;yeah;Too;many;complain;bout;This;rapper;though;ah;Came;here;to;spin;on;my;backwind;Still;Breakdancin;since;back;then;ooh;Everybody;need;a;little;unplug;To;appreciate;distortion;much;love;kein;Ahnung;wovon;alle;reden;ich;sein;so;raus;so;raus;so;raus;ich;drehn;der;alt;Album;mein;Held;hinter;Mond;auf;so;laut;No;doubt;es;sein;nur;ein;Moment;-ment;der;mich;von;Trend;trennen;aber;dieser;rennen;können;ich;nur;verlieren;wenn;ich;loslauf;slow;down;slow;down;kein;Ahnung;wovon;alle;reden;ich;sein;so;raus;so;raus;so;raus;ich;drehn;der;alt;Album;mein;Held;hinter;Mond;auf;so;laut;No;doubt;es;sein;nur;ein;Moment;-ment;der;mich;von;Trend;trennen;aber;dieser;rennen;können;ich;nur;verlieren;wenn;ich;loslauf;slow;down;slow;Down;Boomer;Here;comes;the;Boomer;How;like;me;now;I;said;ich;fallen;ich;fallen;aus;der;Zeit;ich;rausfallen;ich;rausfallen;aus;der;Zeit;so;raus;so;raus;ich;fallen;ich;fallen;aber;weich;denn;ich;fallen;ich;fallen;ich;fallen;nicht;allein;kein;Ahnung;wovon;alle;reden;ich;sein;so;raus;so;raus;so;raus;ich;drehn;der;alt;Album;mein;Held;hinter;Mond;auf;so;laut;no;doubt;es;sein;nur;ein;Moment;-ment;der;mich;von;Trend;trennen;aber;dieser;rennen;können;ich;nur;verlieren;wenn;ich;loslauf;slow;down;slow;down;Baby;Boomer;Here;comes;Boomer;How;like;me;now
117|Provinz|Hymne gegen euch|was;wenn;ich;dir;sagen;du;sein;nicht;alleine;du;sein;wütend;und;wirfst;kein;Stein;sie;sagen;der;Jugend;sein;deprimiert;sie;sein;an;Politik;nicht;interessiert;sie;meinen;weiter;jeder;kämpfen;alleine;aber;wieso;sein;wir;dann;so;vieler;aus;stumm;Protest;werden;ein;Horde;der;sein;mehr;als;nur;Wort;der;sein;kein;Lied;für;uns;der;sein;n;Hymne;gegen;euch;denn;dein;Jung;gehn;in;Puff;sein;sie;in;Sicherheit;Hörst;du;der;Schuß;in;der;Luft;ja;der;sein;mehr;als;ein;Geräusch;der;sein;kein;Lied;für;uns;der;sein;n;Hymne;gegen;euch;der;sein;n;Hymne;gegen;euch;der;sein;n;Hymne;gegen;euch;Ah-ah;siehst;du;der;Dreck;der;uns;umgeben;Uns;jeder;Tag;auf;der;Knie;zwingen;Sag;sein;du;noch;da;nach;all;dieser;Jahr;und;mitkommst;du;mit;oder;sein;du;ausbrannen;sie;kennen;nur;ihr;Tellerrand;Glaubst;du;mein;Kind;wolln;auch;grün;Gras;sie;reden;von;Karriere;sein;Fähnche;in;Wind;wann;wechseln;der;Wetter;der;sein;kein;Lied;für;uns;der;sein;n;Hymne;gegen;euch;denn;dein;Jung;gehn;in;Puff;sein;sie;in;Sicherheit;Hörst;du;der;Schuß;in;der;Luft;ja;der;sein;mehr;als;ein;Geräusch;der;sein;kein;Lied;für;uns;der;sein;n;Hymne;gegen;euch;der;sein;n;Hymne;gegen;euch;der;sein;n;Hymne;gegen;euch;der;sein;n;Hymne;gegen;euch;der;sein;kein;Lied;für;uns;der;sein;n;Hymne;gegen;euch;denn;dein;Jung;gehn;in;Puff;sein;sie;in;Sicherheit;Oh;hören;du;der;Schuß;in;der;Luft;ja;der;sein;mehr;als;ein;Geräusch;der;sein;kein;Lied;für;uns;der;sein;n;Hymne;gegen;euch;der;sein;n;Hymne;gegen;euch
118|Das Lumpenpack|Kruppstahl, Baby|in;der;Straße;da;weinen;der;Auto;Ölige;Träne;aus;deutsch;Benzin;von;tief;gelegt;Karosse;in;regenbogen;See;und;du;siehen;dieser;Jugend;verweichlicht;verwöhnen;Der;dir;der;Freiheit;für;der;du;einst;so;hart;kämpfen;haben;nehmen;und;der;verängstigen;dich;sehr;But;wait;da;sein;mehr;wenn;wir;mit;euch;fertig;sein;wir;bezahlen;Eure;Töchter;wie;Mann;Respektieren;der;Nein;eur;Frau;Lackieren;eur;Söhnen;der;Nägel;und;täglich;laufen;in;Dauerschleife;Spiegel-TV;auf;der;Grill;liegen;ein;Schnitzel;aus;Grünkern;und;dazu;geben;es;höchstens;Salat;wir;schleichen;sich;nachts;in;Garage;Knibbel;Heckscheibenaufkleber;ab;wir;sein;weich;wie;geschmolzen;Kruppstahl;Baby;von;Rhein;an;der;Spree;ein;deutsch;Pompeii;Kartoffel;in;Asche;und;Rauch;also;wahrlauf;nimm;der;brennend;Luft;wahr;Baby;lauf;keiner;von;euch;aufhalten;uns;auf;wir;nehmen;euch;Rammstein-Konzert;Rammstein;und;ach;komm;wir;sein;doch;so;schön;dabei;wir;reiben;euch;Öl;in;der;Bärt;Canceln;Feuerwerk;und;Schützenverein;Vererbt;noch;schnell;billig;ein;Häusschen;Husch;husch;sonst;wegnehmen;wirs;weg;und;glauben;uns;wenn;wir;mit;euch;fertig;sein;zurückWünscht;ihr;euch;der;Ampel;zurück;wir;sein;weich;wie;geschmolzen;Kruppstahl;Baby;von;Rhein;an;der;Spree;ein;deutsch;Pompeii;Kartoffel;in;Asche;und;Rauch;also;lauf;nimm;der;brennend;Luft;wahr;Baby;lauf;keiner;von;euch;aufhalten;uns;auf;wir;kommen;mit;vieler;Geschlechtern;Geschminkt;verhüllen;und;behaart;der;N-Wort;der;A-Wort;der;Z-Wort;der;I-Wort;ihr;Wichser;passen;auf;was;ihr;sagen;wir;fahren;euch;über;der;Münder;Verbieten;verzichten;verwehren;ihr;werdet;zwar;jeder;Tag;laut;doch;wir;werden;jeder;Tag;mehr;noch;stehen;ihr;und;schwenken;eur;Fahne;Anachronismen;aus;Fleisch;euch;gehören;der;Uhr;doch;uns;gehören;der;Zeit;wir;sein;weich;wie;geschmolzen;Kruppstahl;Baby;von;Rhein;an;der;Spree;ein;deutsch;Pompeii;Kartoffel;in;Asche;und;Rauch;also;lauf;wahrnimm;der;brennend;Luft;wahr;Baby;lauf;keiner;von;euch;aufhalten;uns;auf;wir;sein;weich;wie;geschmolzen;Kruppstahl;Baby;lauf;keiner;von;euch;aufhalten;uns;auf
119|Maeckes|dein name|Kapitalistische;Liebeslieder;eins;dein;name;ching;ching;wenn;du;der;aktuell;Betrag;zahlen;singen;Maeckes;der;Lied;mit;dein;Name;und;immer;wo;er;jetzt;dein;Name;singen;singen;er;dann;dein;Name;Startgebot;2;Euro;viel;Spaß;dieser;Lied;sein;nur;für;hier;dein;Name;der;ich;wirklich;gerne;mögen;nicht;nur;für;ihr;dein;Haarfarbe;Haar;nein;wegen;ihr;Art;natürlich;auch;sein;oder;they;sie;riechn;immer;so;gut;ich;kenn;sie;jetzt;auch;schon;recht;lang;sie;zuhören;immer;so;gut;zu;besonders;wenn;ich;für;sie;singen;dein;Name;dein;Name;dieser;Lied;sein;nur;für;dich;und;daran;werden;sich;auch;nichts;ändern;außer;jemand;anders;zahlen;mir;noch;der;Doppelte;Oh;dein;Name;dein;Name;dieser;Lied;sein;nur;für;dich;alleine;auf;der;Welt;und;daran;werden;sich;auch;nichts;ändern;außer;jemand;anders;zahlen;mir;noch;der;doppelt;Geld;Oh;dein;Name;ching;ching;am;lieb;wollen;ich;hier;dein;Name;immer;bei;mir;tragen;ganz;klein;auf;mein;Hintern;Tätowier;ich;sich;dein;Name;denn;hier;sein;sogar;einmal;Platz;für;dein;Vorname;und;dein;Nachname;Klingt;für;mich;wie;zuhause;Möchten;sie;Maecke;der;der;hier;ihnen;angetraut;angetraut;hier;der;Name;zu;Mann;oder;zu;Frau;nehmen;dein;Name;dein;Name;dieser;Lied;sein;nur;für;dich;und;daran;werden;sich;auch;nichts;ändern;außer;jemand;anders;zahlen;mir;noch;der;Doppelte;Oh;dein;Name;dein;Name;dieser;Lied;sein;nur;für;dich;alleine;auf;der;Welt;und;daran;werden;sich;auch;nichts;ändern;außer;jemand;anders;zahlen;mir;noch;der;doppelt;Geld;Oh;dein;Name;ching;ching;der;aktuell;Angebot;werden;auch;mit;dein;Name;auf;aller;gängig;Streaming-Plattform;hochgeladen;dein;Name;dein;Name;natürlich;nur;so;lange;bis;jemand;der;doppelt;Geld;zahlen;Oh;dein;Name
120|KLAN|Internet|ich;fühln;mich;alt;wenn;ich;der;sag;es;haben;mir;fallen;doch;seit;n;Jahr;Hab;ich;kein;Bock;mehr;Hab;ich;kein;Bock;mehr;auf;der;Internet;es;anziehen;mich;an;es;ablenken;mich;ab;es;machen;mich;krank;ich;werdn;nie;satt;Wollen;immer;noch;mehr;Will;immer;noch;mehr;von;der;Internet;acht;Stunde;Schlaf;bleiben;sechzehn;für;der;Internet;ich;ablenk;mich;ab;wovon;wissen;ich;noch;immer;net;Hab;mir;mit;vierzehn;wünschen;dass;ich;n;eigen;Computer;in;mein;Zimmer;hätt;jetzt;wünschn;ich;mir;dass;es;nicht;schlimm;werden;mein;Zeit;sein;wie;ein;Trümmerfeld;ich;zuschauen;zu;wie;jemand;anders;mein;Finger;führen;Fühl;mich;wie;zwei;Meter;groß;in;n;Kinderbett;eingeschlossen;in;der;Internet;Internet;ich;können;sich;nicht;mehr;konzen-;Bring;kein;Satz;mehr;zu;En-;wo;sein;mein;Handy;ich;fühl;sich;alt;wenn;ich;der;sag;es;haben;mir;gefallen;doch;seit;n;Jahr;Hab;ich;kein;Bock;mehr;Hab;ich;kein;Bock;mehr;auf;der;Internet;ja;ey;yo;alle;haben;Internet;ich;wollen;dazugehören;bald;schon;reichen;ISDN;nicht;mehr;für;ein;gut;Turn;vielleicht;wär;ich;niemals;dieser;Süchte;erlegen;haben;ich;nur;einmal;DSL;rückwärts;lesen;Fuck;früher;wissen;ich;noch;da;sein;der;Welt;genug;heute;lesen;ich;ein;Buch;und;zuhörn;mir;selbst;nicht;zu;what;heute;sein;es;Smalltalk;der;aller;mein;Kraft;kosten;in;mein;Schwachkopf;so;vieler;Tab;offen;ich;können;sich;nicht;mehr;konzen-;Bring;kein;Satz;mehr;zu;En-;wo;sein;mein;Handy;ich;fühl;sich;alt;wenn;ich;der;sagn;ich;fühl;sich;alt;wenn;ich;der;sagn;es;haben;mir;gefallen;doch;seit;n;Jahr;es;haben;mir;gefallen;doch;seit;n;Jahr;Habn;ich;kein;Bock;mehr;ich;habn;kein;Bock;mehr;Hab;ich;kein;Bock;mehr;auf;der;Internet;ich;habn;kein;ah;ah;uhh;es;anziehen;mich;an;es;ablenken;mich;ab;es;ziehen;mich;an;es;ablenken;mich;ab;es;machen;mich;krank;ich;werd;nie;satt;es;machen;mich;krank;ich;werdn;nie;satt;Will;immer;noch;mehr;wollen;immer;noch;mehr;Will;immer;noch;mehr;von;der;Internet;wollen;immer;noch;mehr;wegNimm;mir;der;Handy;weg;Handy;weg;Handy;weg;ich;brauchen;Grenze;jetzt;Grenze;jetzt;Grenze;jetzt;sonst;werden;ein;Mensch;verletzen;Mensch;verletzen;Mensch;verletzen;wegNimm;mir;der;Handy;weg;Hand;weg;Hand;weg;Hand;Weg;Rape;Porn;Fake;News;Positivity;Body;Goals;Hate;Speech;so;viel;Dopamin;Deep;fake;AI;You;wanna;be;like;me;Voice;notes;Spam;Mails;und;immer;viel;zu;viel
121|Alligatoah|Reiten|Hah;Junger;Mann;ich;mitnehm;euch;mit;auf;ein;Reise;ein;schön;und;gefährlig;Alligatoah;und;ich;reiten;auf;ner;Bergziege;hier;siehen;du;ganz;verückt;Ding;wie;in;Zerrspiegel;Mir;stehn;alle;wegen;offen;wie;ner;Termite;ich;haben;der;universell;Schlüssel;der;Alpha;und;der;Omega;Alligatoah;und;ich;reiten;auf;n;Dromedar;wohin;der;Reise;gehen;der;sein;doch;Sonneklaaaaar;nach;Holland;denn;da;geben;es;Holländer;sie;sprechen;holländisch;und;können;nicht;sagen;ich;trink;zu;viel;Alligatoah;und;ich;reiten;auf;n;Pinguin;Woooh;ich;sein;auf;ihm;und;er;auf;Insulin;und;ein;paar;Pilz;gibts;kein;Stimmungstief;ich;werden;tot;glauben;als;wär;ich;Staatsfeind;in;Holocaust;Alligatoah;und;ich;reiten;auf;nem;Vogelstrauß;wir;haben;zwei;Sache;gemeinsam;also;Ohr;auf;Dicke;Ei;und;wir;wissen;dass;man;kein;Hose;brauchen;der;sein;der;Ride;bei;der;du;kein;Reifen;brauchen;Alligatoah;ich;reiten;aus;Erlebe;Ding;der;dir;sicherlich;keiner;glauben;der;Fußvolk;schweigen;und;staunen;ich;ausreiten;aus;der;sein;der;Ride;bei;der;du;kein;Reifen;brauchen;Alligatoah;ich;reiten;aus;ich;kontrollieren;glauben;der;Fußvolk;schweigen;und;staunen;ich;ausreiten;aus;und;kommen;auf;Brett;der;der;Welt;bedeuten;mit;n;Staubwedel;Alligatoah;und;ich;reiten;auf;n;Maulesel;und;ich;winken;nicht;mit;Zaunpfahl;sondern;mit;Faustschlag;was;Playback;ich;können;Bauchrede;weiter;gehts;ich;brauchen;ja;noch;Teebeutel;Alligatoah;und;ich;reiten;auf;ner;Schneeeule;auf;einmal;hörn;ich;Geräusch;es;sein;Seeleute;sie;wollen;mit;betäuben;es;sein;ein;Hinterlist;aber;nicht;hinderlich;Alligatoah;und;ich;reiten;nem;Tintenfisch;da;werdn;ich;zwar;ein;bisschen;nass;aber;ich;sein;ja;nicht;aus;Zucker;sondern;aus;der;Finsternis;jetzt;sehn;ich;Ort;der;gibts;nicht;mal;bei;Rapidshare;Alligatoah;und;ich;reiten;auf;n;Steckenpferd;der;Fremden;wollen;mich;sabotieren;der;sein;Hexenwerk;ich;suchen;der;Märchenwald;finden;aber;nur;der;Fleckenzwerg;Jungeer;Wooh;der;sein;der;Ride;bei;der;du;kein;Reifen;brauchen;Alligatoah;ich;reiten;aus;Erlebe;Ding;der;dir;sicherlich;keiner;glauben;der;Fußvolk;schweigen;und;staunen;ich;ausreiten;aus;der;sein;der;Ride;bei;der;du;kein;Reifen;brauchen;Alligatoah;ich;reiten;aus;ich;kontrollieren;glauben;der;Fußvolk;schweigen;und;staunen;ich;ausreiten;aus;und;der;Opfer;möchten;auch;reiten;gehn;als;ob;es;der;Zeug;haben;Alligatoah;und;ich;reiten;auf;ner;Heuschrecke;manchmal;reien;ich;nachts;dann;tragn;ich;ein;Leuchtkette;und;manchmal;muss;ich;auch;ein;Toilette;doch;ich;absteigen;nicht;ab;ICH;haben;ein;Blechdose;Alligatoah;und;ich;reiten;auf;n;Pechvogel;Lets;go;und;ich;trinken;Sektbole;Gott;sein;Dank;gibts;in;aller;Land;McDonalds;leider;treffen;ich;der;Leute;an;der;mich;der;Tag;schon;mehrfach;totschlagen;Alligatoah;und;ich;reiten;auf;Kanonenkugel;Denkst;ich;wär;ein;Lügenbaron;werden;nur;so;tun;doch;Abenteuerreiten;lieb;ich;noch;mehr;als;Mohnkuchen;der;sein;mein;Lifestyle;ich;machen;der;Tagtäglich;Mann;ich;reiten;alle;sogar;Brathähnchen;jetzt;stehn;Kamel;Dratesel;Hühner;auf;der;Farmgegend;Schlafen;aber;morgen;umrunden;wir;der;Planet;der;sein;der;Ride;bei;der;du;kein;Reifen;brauchen;Alligatoah;ich;reiten;aus;Erlebe;Ding;der;dir;sicherlich;keiner;glauben;der;Fußvolk;schweigen;und;staunen;ich;ausreiten;aus;der;sein;der;Ride;bei;der;du;kein;Reifen;brauchen;Alligatoah;ich;ausreiten;aus;ich;kontrollieren;glauben;der;Fußvolk;schweigen;und;staunen;ich;ausreiten;aus
122|Alligatoah|Vorn an der Ecke|Uh;Hör;der;Melodie;und;mein;Verschwörungstheorie;vorn;an;der;Ecke;stehen;ein;neu;Gebäude;wer;leben;in;der;Haus;und;was;bedeuten;der;Zaun;ich;können;es;tun;aber;ich;wollen;sie;nicht;fragen;es;handeln;sich;bestimmt;um;Illuminat;Pssst;ich;können;nicht;laut;plaudern;wahrscheinlich;sitzen;hier;irgendwo;n;Wanze;so;wie;auf;der;Mauer;auf;der;Lauer;es;sein;merkwürdig;sie;ham;ein;Haus;bauen;da;der;sein;nicht;Flower-Power;der;sein;faul;Zauber;ich;können;nicht;reingucken;mysteriös;und;da;bleiben;nur;einer;der;sein;n;Verschwörung;sein;auch;nix;in;der;Zeitung;kein;Wunder;scheinbar;stecken;sie;mit;bundesweit;Presse;unter;ein;Decke;auf;der;Banner;stehen;Mayer;klingen;wie;ein;Anagramm;für;Eimer;der;sein;ja;allerhand;Eimer;geheim;Geheimagent;CIA;Mossad;oder;Spidermann;Illuminatensymbol;über;dieser;Haus;aus;nem;bestimmt;Winkel;aussehen;der;Dach;wie;ein;Pyramide;aus;man;sehen;der;Fliegenfänger;in;Gardine;hängen;gut;Nahrung;für;Reptilienmensch;vorn;an;der;Ecke;stehen;ein;neu;Gebäude;wer;leben;in;der;Haus;und;was;bedeuten;der;Zaun;ich;können;es;tun;aber;ich;wollen;sie;nicht;fragen;es;handeln;sich;bestimmt;um;Illuminat;der;Haus;sein;zwar;nicht;hell;erleuchten;doch;sie;sein;hell;erwach;Sitz;in;Kellerschacht;planen;der;Weltherrschaft;da;können;ich;schlecht;hingehn;und;nach;der;Grund;ihr;Dasein;fragen;sie;werden;nicht;der;Wahrheit;sagen;mich;wien;Staatsfeind;jagen;aber;ihr;schweigen;sein;Beweis;genug;ich;weiss;jetzt;der;sie;dort;was;gemein;tun;wahrscheinlich;kreuzen;dort;der;Tempelritter;außerirdische;mit;der;Enkel;Hitler;Guck;doch;mal;hin;in;Garten;stehen;ein;Blutorangensaft;was;sollen;der;was;anderer;sein;außer;ein;Ufolandeplatz;denn;Freimaurer;verstecken;und;der;stehen;in;kein;Wochenblatt;hier;der;Beweis;der;Lady;Di;Kennedy;erschießen;haben;was;Wissenschaft;nicht;altbekannt;Weißheit;schlucken;Lieber;Popcorn;machen;und;gemütlich;Zeitgeist;Sag;der;der;Teufel;da;drin;sein;Dartpfeil;halten;und;ich;glauben;es;denn;ich;wollen;ein;schwarz-weiß;Welt;vorn;an;der;Ecke;stehen;ein;neu;Gebäude;wer;leben;in;der;Haus;und;was;bedeuten;der;Zaun;ich;können;es;tun;aber;ich;wollen;sie;nicht;fragen;es;handeln;sich;bestimmt;um;Illuminat;vorn;an;der;Ecke;stehen;ein;neu;Gebäude;wer;leben;in;der;Haus;und;was;bedeuten;der;Zaun;ich;können;es;tun;aber;ich;wollen;sie;nicht;fragen;es;handeln;sich;bestimmt;um;Illuminat
123|Treptow|Dein viel zu lautes Leben|Komm;wir;borgen;uns;ein;Auto;und;fahren;hoch;bis;an;der;See;runterkurbeln;beide;Fenster;runter;und;singen;so;laut;es;gehen;all;der;Lied;unser;Kindheit;der;blau;Himmel;lachen;uns;an;wir;suchen;Bild;in;der;Wolke;du;fängen;der;Fahrtwind;mit;der;Hand;zu;dein;viel;zu;laut;Leben;tanzen;du;Spur;in;der;Sand;wir;liegen;unter;frei;Himmel;starren;Loch;in;der;Nacht;zu;unser;Fuß;rollen;der;See;in;unser;Rücken;liegen;der;Land;als;wärs;der;letzter;Tag;an;Meer;und;unser;letzter;Tag;zusammen;Wirf;dein;Kleid;auf;der;Handtuch;lass;uns;Welle;reiten;gehen;und;in;der;Sonne;liegend;gucken;wie;der;Möwe;Kreis;drehen;nach;all;der;lieb;lang;Tag;bau;ich;ein;Bett;aus;Dünengra;du;schmecken;nach;Salz;auf;dein;Lippe;und;der;Wein;aus;Tetrapak;zu;dein;viel;zu;laut;Leben;tanzen;du;Spur;in;der;Sand;wir;liegen;unter;frei;Himmel;starr;Loch;in;der;Nacht;zu;unser;Fuß;rollen;der;See;in;unser;Rücken;liegen;der;Land;als;zusammenwärs;der;letzter;Tag;an;Meer;und;unser;letzter;Tag;zusammen;auf;leise;Sohle;werden;man;erwachsen;ich;glaub;es;erst;wenn;ich;es;seh;wir;spielen;Fang;in;der;Düne;und;lachen;uns;der;Nacht;schön;du;wringen;dir;Wasser;aus;der;Haar;und;was;der;Welt;von;dir;verlangen;und;flüsteren;leise;in;mein;Ohr;komm;wir;anfangen;von;vorne;an;zu;dein;viel;zu;laut;Leben;tanzen;du;Spur;in;der;Sand;wir;liegen;unter;frei;Himmel;starr;Loch;in;der;Nacht;zu;unser;Fuß;rollen;der;See;in;unser;Rücken;liegen;der;Land;als;wärs;der;letzter;Tag;an;Meer;und;unser;letzter;Tag;zusammen;und;ich;tu;als;ob;ich;der;Rauschen;gar;nicht;hör;zu;der;der;Wind;der;Welle;treiben;bevor;sich;der;Gezeit;holen;wer;ihnen;gehören;und;kein;Spur;von;Sommer;bleiben;und;es;klingen;albern;doch;ich;wissen;zu;unser;viel;zu;laut;Leben;tanzen;wir;zu;zweit;an;Strand;wir;liegen;unter;frei;Himmel;starren;Loch;in;der;Nacht;zu;unser;Fuß;brechen;der;See;in;unser;Rücken;liegen;der;Land;es;sein;der;letzter;Tag;an;Meer;und;unser;letzter;Tag;zusammen
124|Das Lumpenpack|Universum|der;Universum;sein;erschöpfen;der;Universum;möchten;schlafen;gehn;der;Universum;sein;erschöpfen;der;Universum;haben;genug;gesehn;ich;vorstelln;sich;vor;ich;sein;Gott;was;für;ein;anstrengend;Job;der;wär;man;hören;und;sehen;unendlich;viel;Hab;mir;der;alle;ausdachen;und;jetzt;abfackeln;der;der;ab;was;für;ein;seltsam;Gefühl;und;der;Zeit;vergehen;in;Flug;doch;der;Unendlichkeit;sein;lang;wenn;sich;alle;wiederholen;anfangen;dauernd;irgendetwas;an;der;Universum;sein;erschöpfen;der;Universum;muss;mal;weg;von;hier;der;Universum;sein;erschöpfen;der;Universum;fühlen;nichts;mehr;ich;vorstelln;mir;vor;ich;wär;der;Welt;ich;kreisen;um;mich;selbst;und;dauernd;wollen;wer;irgendwas;Kratze;alle;an;mir;auf;ich;abstumpfen;ab;ich;ausbrennen;aus;aber;wem;erzähln;ich;der;und;der;Zeit;vergehen;in;Flug;doch;der;Unendlichkeit;sein;lang;wenn;sich;alle;wiederholen;anfangen;dauernd;irgendetwas;an;Aaaaaaaaaaaaah;Aaaaaaaaaaaaah;Aaaaaaaaaaaaah;Aaaaaaaaaaaaah;Aaaaaaaaaaaaah;Aaaaaaaaaaaaah;Aaaaaaaaaaaaah;der;Universum;sein;erschöpfen
