lemma|genuses
Sufitum|['n']
Sugardaddy|['m']
Suggestibilität|['f']
Suggestion|['f']
Suggestivfrage|['f']
Suggestivität|['f']
Sugo|['m' 'f']
Suhl|[]
Suhle|['f']
Suite|['f']
Suizid|['m' 'n']
Suizidalität|['f']
Suizident|['m']
Suizidentin|['f']
Suizidgedanke|['m']
Suizidmotiv|['n']
Suizidrate|['f']
Suizidversuch|['m']
Sujet|['n']
Sukiyaki|['n']
Sukka|['f']
Sukkade|['f']
Sukkot|['n']
Sukkoth|['n']
Sukkubus|['m']
Sukkulente|['f']
Sukkur|[]
Sukkurs|['m']
Sukkus|['m']
Sukuma|['m']
Sukzess|['m']
Sukzession|['f']
Sulawesi|[]
Sulcus|['m']
Sulcus lateralis linguae|[]
Sule|['f']
Sulfanilsäure|['f']
Sulfat|['n']
Sulfid|['n']
Sulfinsäure|['f']
Sulfit|['n']
Sulfonsäureester|['m']
Sulfur|['n']
Sulingen|[]
Sulky|['m' 'n']
Sulm|['f']
Sulmana|['f']
Sulmtal|['n']
Sultan|['m']
Sultanat|['n']
Sultanat Oman|['n']
Sultanin|['f']
Sultanine|['f']
Sulz|['f']
Sulzbach|[]
Sulzbach-Rosenberg|[]
Sulzburg|[]
Sumatra|[]
Sumatriptan|['n']
Sumbwa|[]
Sumer|[]
Sumerer|['m']
Sumererin|['f']
Sumerisch|[]
Sumerologie|['f']
Summand|['m']
Summe|['f']
Summenformel|['f']
Summer|['m']
Summerton|['m']
Summton|['m']
Sumoringer|['m']
Sumpf|['m']
Sumpf-Schwertlilie|['f']
Sumpfblume|['f']
Sumpfboden|['m']
Sumpfdotterblume|['f']
Sumpfgebiet|['n']
Sumpfgegend|['f']
Sumpfgeruch|['m']
Sumpfland|['n']
Sumpflandschaft|['f']
Sumpfohreule|['f']
Sumpfpflanze|['f']
Sumpfporst|['m']
Sumpfrohrsänger|['m']
Sumpfwald|['m']
Sumpfwasser|['n']
Sumpfwiese|['f']
Sund|['m']
Sundainseln|['f']
Sundanesisch|[]
Sundern|[]
Sundowner|['m']
Sunk|['m']
Sunnit|['m']
Sunnitin|['f']
Super|['n']
Super-8-Farbfilm|['m']
Super-8-Film|['m']
Super-Acht-Farbfilm|['m']
Super-GAU|['m']
Superagent|['m']
Superarbitrierungskommission|['f']
Superbowl|['m' 'f']
Superbowl-Ring|['m']
Supercomputer|['m']
Supererogation|['f']
Superfood|['n']
Supergau|['m']
Supergravitation|['f']
Superhaufen|['m']
Superheld|['m']
Superheldin|['f']
Superhirn|['n']
Superintendent|['m']
Superintendentin|['f']
Superior|['m']
Superiorität|['f']
Superjumbo|['m']
Superlativ|['m']
Supermacht|['f']
Supermachtstatus|['m']
Supermann|['m']
Supermarkt|['m']
Supermarktkette|['f']
Superministerium|['n']
Supernova|['f']
Supernumerar|['m']
Superperfekt|['n']
Superphylum|['n']
Superplusquamperfekt|['n']
Superschiff|['n']
Supersportwagen|['m']
Superspreader|['m']
Superspreader-Event|['n']
Superspreading|['n']
Superspreading-Event|['n']
Superstar|['m']
Superstition|['f']
Superstrat|['n']
Superstratsprache|['f']
Superstringtheorie|['f']
Supersturm|['m']
Supersymmetrie|['f']
Supervisandin|['f']
Supervision|['f']
Supervulkan|['m']
Superwahljahr|['n']
Superzeichen|['n']
Superzelle|['f']
Superädifikat|['n']
Supination|['f']
Supinstamm|['m']
Supinum|['n']
Suppe|['f']
Suppengemüse|['n']
Suppengericht|['n']
Suppengrün|['n']
Suppenhuhn|['n']
Suppenkelle|['f']
Suppenknochen|['m']
Suppenkoma|['n']
Suppenküche|['f']
Suppenlöffel|['m']
Suppennudel|['f']
Suppenschale|['f']
Suppenschöpfer|['m']
Suppenschüssel|['f']
Suppentasse|['f']
Suppenteig|['m']
Suppenteller|['m']
Suppenterrine|['f']
Supplement|['n']
Suppletion|['f']
Suppletiv-Form|['f']
Suppletivform|['f']
Suppletivismus|['m']
Suppletivparadigma|['n']
Supplierstunde|['f']
Supplierung|['f']
Supplik|['f']
Supplikant|['m']
Supplikantin|['f']
Supplikation|['f']
Support|['m']
Suprafluidität|['f']
Supraflüssigkeit|['f']
Supraleiter|['m']
Supraleitung|['f']
Supranationalität|['f']
Supranaturalismus|['m']
Supraporte|['f']
Suprematie|['f']
Suprematismus|['m']
Supremum|['n']
Sur|['f']
Surcot|['m']
Sure|['f']
Surf and Turf|['n']
Surfbrett|['n']
Surfen|['n']
Surfer|['m']
Surferin|['f']
Surfschule|['f']
Surfunterricht|['m']
Surgut|[]
Suri|['m']
Surimi|['n']
Surinam|[]
Suriname|['m']
Surinamer|['m']
Surinamerin|['f']
Surjektion|['f']
Surjektivität|['f']
Surrealismus|['m']
Surrealist|['m']
Surrealistin|['f']
Surrealität|['f']
Surrentiner|['m']
Surrey|[]
Surrogat|['n']
Surrogatschlüssel|['m']
Surulere|[]
Survey|['m']
Susa|[]
Susanne|[]
Susen|[]
Sushi|['n']
Sushibar|['f']
Sushirolle|['f']
Suskityrannus|['m']
Suspensorium|['n']
Sussex|[]
Suszeptibilität|['f']
Suszeption|['f']
Sutra|['n']
Suva|[]
Suwa|[]
Suwon|[]
Suzeränität|['f']
Svadhisthana Chakra|['n']
Svalbard|[]
Svami|['m']
Svana|[]
Svane|[]
Svantje|[]
Svear|[]
Svengali|['m']
Svenja|[]
Sventje|[]
Swaantje|[]
Swabi|[]
Swag|['m']
Swahili|['m']
Swakopmund|[]
Swami|['m']
Swana|[]
Swane|[]
Swanette|[]
Swaneus|[]
Swanisch|[]
Swantja|[]
Swantje|[]
Swasi|['m' 'f']
Swasiland|[]
Swasiländer|['m']
Swasiländerin|['f']
Swastika|['f']
Swat|['m']
Swati|[]
Sweater|['m']
Sweatshirt|['n']
Swenja|[]
Swerdlowsk|[]
Swidger|[]
Swimmingpool|['m' 'n']
Swinegel|['m']
Swing|['m']
Swing State|['m']
Swinger|['m']
Swingerclub|['m']
Swingerin|['f']
Swingerklub|['m']
Swingstate|['m']
Swist|['f']
Swisterberg|['m']
Switch|['m']
Swutsch|['m']
Sybaris|[]
Sybarit|['m']
Sybaritismus|['m']
Sydney|[]
Syke|[]
Sykes-Picot-Abkommen|['n']
Sykomorenholz|['n']
Sykora|[]
Syllabar|['n']
Syllogismus|['m']
Sylphe|['m' 'f']
Sylphide|['f']
Sylt|[]
Sylvaner|['m']
Sylvester|[]
Sylvia|[]
Sylvinsäure|['f']
Symbiogenese|['f']
Symbiont|['m']
Symbiose|['f']
Symblepharon|['n']
Symbol|['n']
Symbolbild|['n']
Symbolfigur|['f']
Symbolfoto|['n']
Symbolik|['f']
Symbolkraft|['f']
Symbolpolitik|['f']
Symbolspiel|['n']
Symboltier|['n']
Symmachie|['f']
Symmetrie|['f']
Sympath|['m']
Sympathie|['f']
Sympathiebekundung|['f']
Sympathiebeweis|['m']
Sympathieträger|['m']
Sympathieträgerin|['f']
Sympathiewelle|['f']
Sympathikus|['m']
Sympathisant|['m']
Sympathisantin|['f']
Sympatholytikum|['n']
Symphonie|['f']
Symphoniekonzert|['n']
Symphonieorchester|['n']
Symphyse|['f']
Symphysis|['f']
Symposion|['n']
Symposium|['n']
Symptom|['n']
Symptomatik|['f']
Symptomatologie|['f']
Symptombeginn|['m']
Symptomfunktion|['f']
Synagoge|['f']
Synagogenasyl|['n']
Synalgie|['f']
Synapse|['f']
Synchrone Linguistik|['f']
Synchronie|['f']
Synchronizität|['f']
Synchronopse|['f']
Synchronschwimmen|['n']
Synchronsprecher|['m']
Synchronsprecherin|['f']
Synchrotron|['n']
Syndika|['f']
Syndikalismus|['m']
Syndikalist|['m']
Syndikalistin|['f']
Syndikat|['n']
Syndikus|['m']
Syndrom|['n']
Synekdoche|['f']
Synergie|['f']
Synergismus|['m']
Synesis|['f']
Synizese|['f']
Synkope|['f']
Synkopierung|['f']
Synkretismus|['m']
Synkretist|['m']
Synkretistin|['f']
Synnatzschke|[]
Synodale|['f']
Synodaler|['m']
Synodalversammlung|['f']
Synode|['f']
Synonym|['n']
Synonymenwörterbuch|['n']
Synonymie|['f']
Synonymik|['f']
Synonymität|['f']
Synonymwörterbuch|['n']
Synophrys|['f']
Synopse|['f']
Synopsis|['f']
Synoptik|['f']
Synsemantikon|['n']
Synsemantikum|['n']
Synsystematik|['f']
Syntagma|['n']
Syntagma-Platz|['m']
Syntagmatik|['f']
Syntax|['f']
Syntaxonomie|['f']
Synthese|['f']
Synthese-Index|['m']
Synthesegas|['n']
Syntheseindex|['m']
Synthesizer|['m']
Synthronon|['n']
Syntänie|['f']
Synästhesie|['f']
Synökie|['f']
Synökologie|['f']
Syph|['f' 'm']
Syphilis|['f']
Syphilitiker|['m']
Syphilitikerin|['f']
Syrah|['m']
Syrakus|[]
Syrer|['m']
Syrerin|['f']
Syrien|[]
Syrienflüchtling|['m']
Syringa|[]
Syringa vulgaris|[]
Syringe|['f']
Syrisch|[]
Syrjänisch|[]
Syrmien|[]
Syrte|['f']
Sysop|['m']
System|['n']
Systemabsturz|['m']
Systemadministration|['f']
Systemanalyse|['f']
Systematik|['f']
Systematisierung|['f']
Systemfehler|['m']
Systemkritiker|['m']
Systemkritikerin|['f']
Systemlinguistik|['f']
Systemmeinung|['f']
Systemprodukt|['n']
Systemprogrammierer|['m']
Systemprogrammiererin|['f']
Systems|['f']
Systemsprenger|['m']
Systemtheorie|['f']
Systemutopie|['f']
Systemversagen|['n']
Systemwiederherstellungspunkt|['m']
Systemwort|['n']
Systemökologie|['f']
Systole|['f']
Syzygie|['f']
Szczebrzeszyn|[]
Szech|[]
Szekler|['m']
Szeklerin|['f']
Szeklerland|['n']
Szenar|['n']
Szenario|['n']
Szenarium|['n']
Szene|['f']
Szeneanwalt|['m']
Szenegröße|['f']
Szenenapplaus|['m']
Szenenbild|['n']
Szenenfläche|['f']
Szenerie|['f']
Szenesprache|['f']
Szenetreff|['m']
Szeneviertel|['n']
Szenografie|['f']
Szenographie|['f']
Szepter|['n' 'm']
Szientismus|['m']
Szintigrafie|['f']
Szintigraphie|['f']
Szintillator|['m']
Szissibilität|['f']
Szylla|['f']
Szymanski|[]
Székler|['m']
São Jorge da Mina|[]
São Miguel|[]
São Paulo|[]
São Tomé|[]
São Tomé und Príncipe|[]
São-Toméer|['m']
São-Toméerin|['f']
Säbel|['m']
Säbelbeine|['n']
Säbelfechter|['m']
Säbelfechterin|['f']
Säbelgriff|['m']
Säbelhieb|['m']
Säbelrasseln|['n']
Säbelschnäbler|['m']
Säbelspitze|['f']
Säbelsäge|['f']
Säbeltasche|['f']
Säbelzahntiger|['m']
Sächsin|['f']
Sächsisch|[]
Sächsische Saale|['f']
Sächsisches Manchester|['n']
Säckchen|['n']
Säckel|['m' 'n']
Säckelkraut|['n']
Säer|['m']
Säftel|['m']
Säge|['f']
Sägeblatt|['n']
Sägebock|['m']
Sägedach|['n']
Sägefisch|['m']
Sägemehl|['n']
Sägemesser|['n']
Sägemühle|['f']
Säger|['m']
Sägespan|['m']
Sägewerk|['n']
Sägezahn|['m']
Sägezahnionisator|['m']
Säkularfeier|['f']
Säkularisation|['f']
Säkularisierung|['f']
Säkularismus|['m']
Säkularität|['f']
Säkularjahr|['n']
Säkularkleriker|['m']
Säkulum|['n']
Sälchen|['n']
Sämann|['m']
Sämischgerberei|['f']
Sämischleder|['n']
Sämling|['m']
Sänfte|['f']
Sänftenträger|['m']
Sänger|['m']
Sängerin|['f']
Särglein|['n']
Sättelchen|['n']
Sättigung|['f']
Sättigungsbeilage|['f']
Säuberung|['f']
Säuberungsprozess|['m']
Säuberungswelle|['f']
Säuchen|['n']
Säuerungsmittel|['n']
Säufer|['m']
Säuferbalken|['m']
Säuferin|['f']
Säuferleber|['f']
Säufernase|['f']
Säuferstimme|['f']
Säuferwahn|['m']
Säuferwahnsinn|['m']
Säuger|['m']
Säugetier|['n']
Säugetierart|['f']
Säugling|['m']
Säuglingsalter|['n']
Säuglingsanämie|['f']
Säuglingsatrophie|['f']
Säuglingsbrei|['m']
Säuglingsernährung|['f']
Säuglingsleiche|['f']
Säuglingsnahrung|['f']
Säuglingspflege|['f']
Säuglingsstation|['f']
Säuglingssterblichkeit|['f']
Säule|['f']
Säulenarkade|['f']
Säulenbasilika|['f']
Säulenbildstock|['m']
Säulendiagramm|['n']
Säulengang|['m']
Säulenhalle|['f']
Säulenheiliger|['m']
Säulenordnung|['f']
Säulenreihe|['f']
Säulenschaft|['m']
Säulentempel|['m']
Säulentrommel|['f']
Säumling|['m']
Säumnis|['n' 'f']
Säumnisgebühr|['f']
Säumnisurteil|['n']
Säure|['f']
Säure-Base-Reaktion|['f']
Säure-Basen-Haushalt|['m']
Säureattentat|['n']
Säuregehalt|['m']
Säurekatalyse|['f']
Säureproduktion|['f']
Säureregulator|['m']
Séance|['f']
Séparée|['n']
Söckchen|['n']
Söcklein|['n']
Söder|[]
Söhnchen|['n']
Sölde|['f']
Sölden|[]
Söldner|['m']
Söldnerarmee|['f']
Söldneraufstand|['m']
Söldnerführer|['m']
Söldnerheer|['n']
Söldnerin|['f']
Söldnerlager|['n']
Söldnertruppe|['f']
Söller|['m']
Sömmerda|[]
Sönke|[]
Sönne|[]
Süchtige|['f']
Süchtiger|['m']
Sücke|['f']
Süd|[]
Süd-Efate|[]
Süd-Ndebele|[]
Süd-Sotho|[]
Südafghanistan|[]
Südafrika|[]
Südafrikaner|['m']
Südafrikanerin|['f']
Südamerika|[]
Südamerikameister|['m']
Südamerikameisterschaft|['f']
Südamerikaner|['m']
Südamerikanerin|['f']
Südamerikarekord|['m']
Südaserbaidschanisch|[]
Südasien|[]
Südatlantik|['m']
Südausgang|['m']
Südaustralien|[]
Südbahnhof|['m']
Südbeirut|[]
Südburgenland|['n']
Südböhmen|[]
Südchinesisches Meer|['n']
Süddakota|[]
Süddeutscher|['m']
Süddeutschland|[]
Südeingang|['m']
Süden|['m']
Südende|['n']
Südengland|[]
Süderoog|[]
Südeuropa|[]
Südeuropäer|['m']
Südeuropäerin|['f']
Südfassade|['f']
Südfenster|['n']
Südfinnland|[]
Südflanke|['f']
Südfrankreich|[]
Südfrucht|['f']
Südfrüchtenhändler|['m']
Südfrühling|['m']
Südfuß|['m']
Südgallien|[]
Südgrenze|['f']
Südhalbkugel|['f']
Südhang|['m']
Südhemisphäre|['f']
Südherbst|['m']
Südhessen|[]
Südhimmel|['m']
Südhälfte|['f']
Südindien|[]
Südirland|[]
Süditalien|[]
Südkalifornien|[]
Südkarolina|[]
Südkorea|[]
Südkoreaner|['m']
Südkoreanerin|['f']
Südküste|['f']
Südland|['n']
Südlibanon|[]
Südlicher Ackerling|['m']
Südlicher Schüppling|['m']
Südliches Eismeer|['n']
Südlicht|['n']
Südländer|['m']
Südländerin|['f']
Südmauer|['f']
Südmesopotamien|[]
Südniedersachsen|[]
Südnigeria|[]
Südnorwegen|[]
Südossetien|[]
Südost|[]
Südost-Ambrym|[]
Südostafghanistan|[]
Südostafrika|[]
Südostasien|[]
Südostatlantik|['m']
Südostdeutschland|[]
Südostecke|['f']
Südosten|['m']
Südosteuropa|['n']
Südostpazifik|['m']
Südoststurm|['m']
Südostwand|['f']
Südostwind|['m']
Südpazifik|['m']
Südpfalz|['f']
Südpol|['m']
Südpolarmeer|['n']
Südpolen|[]
Südpolexpedition|['f']
Südpolforscher|['m']
Südprovinz|['f']
Südrand|['m']
Südrhodesien|[]
Südrussland|[]
Südschweiz|['f']
Südschweizer|['m']
Südsee|['f']
Südseeinsel|['f']
Südseekolonie|['f']
Südseeland|[]
Südseestaat|['m']
Südseite|['f']
Südslawe|['m']
Südslawin|['f']
Südslawisch|[]
Südsommer|['m']
Südspanien|[]
Südspitze|['f']
Südstaat|['m']
Südstaatenakzent|['m']
Südstaatendialekt|['m']
Südstaatler|['m']
Südstaatlerin|['f']
Südstadt|['f']
Südsternhimmel|['m']
Südsudan|[]
Südsudanese|['m']
Südsudanesin|['f']
Südteil|['m']
Südtirol|[]
Südtiroler|['m']
Südtirolerin|['f']
Südufer|['n']
Südvietnam|[]
Südvorstadt|['f']
Südwand|['f']
Südwaziristan|[]
Südwest|[]
Südwestafrika|[]
Südwestatlantik|['m']
Südwestdeutschland|[]
Südwesten|['m']
Südwester|['m']
Südwesterdeutsch|[]
Südwesterin|['f']
Südwestfrankreich|[]
Südwestkurs|['m']
Südwestküste|['f']
Südwestpazifik|['m']
Südwestturm|['m']
Südwestwind|['m']
Südwind|['m']
Südwinter|['m']
Süffel|['m']
Süffisanz|['f']
Sühne|['f']
Sühnekreuz|['n']
Sühnestein|['m']
Sühnetod|['m']
Süllbord|['n']
Süllrand|['m']
Sülze|['f']
Sümmchen|['n']
Sümmern|[]
Sünde|['f']
Sündenbabel|['m']
Sündenbock|['m']
Sündenfall|['m']
Sündenpfuhl|['m']
Sünder|['m']
Sünderin|['f']
Sündflut|['f']
Sündhaftigkeit|['f']
Süntelbuche|['f']
Süppchen|['n']
Sütterlin|['f']
Sütterlinschrift|['f']
Süverkröbbe|[]
Süß|['n']
Süße|['f']
Süßen|[]
Süßenbrunn|[]
Süßgetränk|['n']
Süßgras|['n']
Süßholz|['n']
Süßigkeit|['f']
Süßkartoffel|['f']
Süßkartoffelpommes|[]
Süßkirsche|['f']
Süßspeise|['f']
Süßstoff|['m']
Süßungsmittel|['n']
Süßware|['f']
Süßwarenfabrik|['f']
Süßwarenhändler|['m']
Süßwarenindustrie|['f']
Süßwarenladen|['m']
Süßwarenstand|['m']
Süßwasser|['n']
Süßwasseraquifer|['m']
Süßwasserfisch|['m']
Süßwassergeruch|['m']
Süßwassermangel|['m']
Süßwassersee|['m']
Süßwasserteich|['m']
Süßwassertümpel|['m']
Süßwasserzierfisch|['m']
Süßwein|['m']
T|['n']
T-Bone-Steak|['n']
T-Eisen|['n']
T-Gedächtniszelle|['f']
T-Helferzelle|['f']
T-Killerzelle|['f']
T-Linie|['f']
T-Lymphozyt|['m']
T-O-Schema|['n']
T-Rex|['m']
T-Shirt|['n']
T-Shirt-Ärmel|['m']
T-Stück|['n']
T-Tauri-Stern|['m']
T-Wert|['m']
T-Wert-Skala|['f']
T-Zelle|['f']
T-Zellen-Immunität|['f']
TAN|['f']
TCM|['f']
TERF|['f']
TGA|['f']
TGV|['m']
TNT-Ladung|['f']
TSV|['m']
TTP|['f']
TU|['f']
TV|['n' 'm']
TV-Duell|['n']
TV-Format|['n']
TV-Koch|['m']
TV-Köchin|['f']
TV-Serie|['f']
TV-Spendengala|['f']
TV-Star|['m']
TV-Turm|['m']
Tab|['m']
Tabak|['m']
Tabakanbau|['m']
Tabakbeutel|['m']
Tabakblatt|['n']
Tabakdepot|['n']
Tabakdose|['f']
Tabakduft|['m']
Tabakexport|['m']
Tabakfeld|['n']
Tabakgegner|['m']
Tabakgeruch|['m']
Tabakhandel|['m']
Tabakhandlung|['f']
Tabakhändler|['m']
Tabakhändlerin|['f']
Tabakindustrie|['f']
Tabakjude|['m']
Tabakkonsum|['m']
Tabakkonzern|['m']
Tabakkrümel|['m']
Tabakkäfer|['m']
Tabakladen|['m']
Tabakmanufaktur|['f']
Tabakmonopol|['n']
Tabakpfeife|['f']
Tabakpflanze|['f']
Tabakplantage|['f']
Tabakprodukt|['n']
Tabakqualm|['m']
Tabakrauch|['m']
Tabaksbeutel|['m']
Tabakschwaden|['m']
Tabaksdose|['f']
Tabakspfeife|['f']
Tabakspflanze|['f']
Tabaksqualm|['m']
Tabaksrauch|['m']
Tabaksteuer|['f']
Tabaktrafikant|['m']
Tabaktrafikantin|['f']
Tabakverschleißer|['m']
Tabakverschleißerin|['f']
Tabakware|['f']
Tabakwerbung|['f']
Tabatiere|['f']
Tabatière|[]
Tabe|[]
Tabelle|['f']
Tabellenachter|['m']
Tabellendrittel|['n' 'm']
Tabellendritter|['m']
Tabellenelfter|['m']
Tabellenerster|['m']
Tabellenführer|['m']
Tabellenführerin|['f']
Tabellenführung|['f']
Tabellenfünfter|['m']
Tabellenhälfte|['f']
Tabellenkalkulation|['f']
Tabellenkeller|['m']
Tabellenletzter|['m']
Tabellenneunter|['m']
Tabellenplatz|['m']
Tabellensechster|['m']
Tabellensiebter|['m']
Tabellenspalte|['f']
Tabellenspitze|['f']
Tabellenviertel|['n']
Tabellenvierter|['m']
Tabellenzehnter|['m']
Tabellenzeile|['f']
Tabellenzweiter|['m']
Tabellenzwölfter|['m']
Tabelliermaschine|['f']
Tabernakel|['m' 'n']
Tabernakelbildstock|['m']
Tabernakelpfeiler|['m']
Tabgha|[]
Tabla|['f' 'm']
Tablar|['n']
Table d’Hôte|['f']
Tableau|['n']
Tablet|['n']
Tablet-PC|['m']
Tabletcomputer|['m']
Tablett|['n']
Tablette|['f']
Tablettendose|['f']
Tablettenkonsum|['m']
Tablettenmissbrauch|['m']
Tablettenröhrchen|['n']
Tablettensucht|['f']
Tablettenteiler|['m']
Tabor|['m']
Taborlicht|['n']
Tabu|['n']
Tabu-Wort|['n']
Tabubereich|['m']
Tabubrecher|['m']
Tabubruch|['m']
Tabuisierung|['f']
Tabularersitzung|['f']
Tabulatur|['f']
Taburett|['n']
Tabustatus|['m']
Tabuthema|['n']
Tabuverletzung|['f']
Tabuwort|['n']
Tabuzone|['f']
Tachistoskop|['n']
Tacho|['m']
Tachometer|['m' 'n']
Tachometernadel|['f']
Tachonadel|['f']
Tachykardie|['f']
Tachymeter|['n']
Tachyon|['n']
Tack|[]
Tacke|['f']
Tacken|['m']
Tacker|['m']
Tackerl|['n']
Tackle|['n' 'm']
Tackling|['n']
Taco|['m']
Taco-Salat|['m']
Tacoma|[]
Tade|[]
Tadel|['m']
Tadelsantrag|['m']
Tadig|['m']
Tadler|['m']
Tadschike|['m']
Tadschikin|['f']
Tadschikisch|[]
Tadschikistan|[]
Taekwondo|['n']
Taekwondokämpfer|['m']
Taekwondokämpferin|['f']
Tael|['n' 'm']
Tafel|['f']
Tafelberg|['m']
Tafelente|['f']
Tafelfreude|['f']
Tafelklavier|['n']
Tafelordnung|['f']
Tafelrunde|['f']
Tafelsilber|['n']
Tafelspitz|['m']
Tafeltraube|['f']
Tafelwasser|['n']
Tafelwein|['m']
Tafelwerk|['n']
Taferlklassler|['m']
Taferlklasslerin|['f']
Taft|['m']
Taftkleid|['n']
Tag|['m' 'n']
Tag der Arbeit|['m']
Tag der Deutschen Einheit|['m']
Tag der Entstehung eines selbstständigen tschechoslowakischen Staates|['m']
Tag der Slawenapostel Kyrill und Method|['m']
Tag der offenen Tür|['m']
Tag des Gedenkens an die Opfer des Nationalsozialismus|['m']
Tag des Herren|['m']
Tag des Herrn|['m']
Tag des Kampfes für Freiheit und Demokratie|['m']
Tag-Nacht-Gleiche|['f']
Tag-und-Nacht-Gleiche|['f']
Tagalog|[]
Tagbau|['m']
Tagebau|['m']
Tagebaurestloch|['n']
Tageblatt|['n']
Tagebuch|['n']
Tagebuchaufzeichnung|['f']
Tagebuchauszug|['m']
Tagebuchblatt|['n']
Tagebucheintrag|['m']
Tagebuchnotiz|['f']
Tagebuchschreiber|['m']
Tagebuchschreiberin|['f']
Tagebuchseite|['f']
Tagedieb|['m']
Tagediebin|['f']
Tagelöhner|['m']
Tagelöhnerin|['f']
Tagesablauf|['m']
Tagesanbruch|['m']
Tagesangriff|['m']
Tagesausflug|['m']
Tagesbaustelle|['f']
Tagesbedarf|['m']
Tagesbericht|['m']
Tagesbetreuungskostenbeteiligungsgesetz|['n']
Tagesblatt|['n']
Tagescreme|['f']
Tagesdecke|['f']
Tagesdosis|['f']
Tageseinteilung|['f']
Tagesende|['n']
Tagesetappe|['f']
Tagesfahrt|['f']
Tagesform|['f']
Tagesgang|['m']
Tagesgast|['m']
Tagesgeld|['n']
Tagesgeldkonto|['n']
Tagesgericht|['n']
Tagesgeschehen|['n']
Tagesgeschmack|['m']
Tagesgeschäft|['n']
Tagesgespräch|['n']
Tagesgestirn|['n']
Tagesgrauen|['n']
Tageshitze|['f']
Tageshoroskop|['n']
Tageshöchsttemperatur|['f']
Tagesjournal|['n']
Tageskarte|['f']
Tageskilometer|['m']
Tagesklinik|['f']
Tageslicht|['n']
Tageslichtanlage|['f']
Tageslohn|['m']
Tagesmarsch|['m']
Tagesmenge|['f']
Tagesmenü|['n']
Tagesmitte|['f']
Tagesmutter|['f']
Tagesneuigkeit|['f']
Tagesordnung|['f']
Tagesordnungspunkt|['m']
Tagespass|['m']
Tagespensum|['n']
Tagespflege|['f']
Tagespolitik|['f']
Tagespresse|['f']
Tagesproduktion|['f']
Tagesprogramm|['n']
Tagesration|['f']
Tagesreise|['f']
Tagesrhythmus|['m']
Tagesrucksack|['m']
Tagessatz|['m']
Tagesschau|['f']
Tagessoll|['n']
Tagesspaziergang|['m']
Tagesstempel|['m']
Tagesstätte|['f']
Tagestemperatur|['f']
Tagesthema|['n']
Tagestour|['f']
Tagestourist|['m']
Tagestouristin|['f']
Tagesumsatz|['m']
Tagesverbrauch|['m']
Tagesverdienst|['m']
Tagesvisum|['n']
Tageszeit|['f']
Tageszeitung|['f']
Tagesziel|['n']
Tageszufuhr|['f']
Tageszulassung|['f']
Tagetes|['f']
Tagewerk|['n']
Tagfahrlicht|['n']
Tagfalter|['m']
Tagfeuerwerk|['n']
Taglilie|['f']
Taglöhner|['m']
Tagner|['m']
Tagpfauenauge|['n']
Tagportier|['m']
Tagportierin|['f']
Tagschicht|['f']
Tagtraum|['m']
Tagträumerei|['f']
Tagtäglichkeit|['f']
Tagundnachtgleiche|['f']
Tagung|['f']
Tagungsort|['m']
Tagungsraum|['m']
Tagungsteilnehmer|['m']
Tagungsteilnehmerin|['f']
Tagwerk|['n']
Tagwäsche|['f']
Tahin|['m' 'n' 'f']
Tahina|['f' 'n']
Tahine|['f' 'n']
Tahini|['f' 'n']
Tahiti|[]
Tahitianisch|[]
Tahitisch|[]
Tahr|['m']
Tai-Chi|['n']
Tai-Kadai-Sprache|['f']
Taifun|['m']
Taiga|['f']
Taikonaut|['m']
Taikonautin|['f']
Tailback|['m']
Taille|['f']
Tailormade|['n']
Taipeh|[]
Taipei 101|['m']
Tairona|['m']
Taiwan|[]
Taiwaner|['m']
Taiwanerin|['f']
Taiwanese|['m']
Taiwanesin|['f']
Taiwanesisch|[]
Taiwanisch|[]
Taiwanstraße|['f']
Taj Mahal|['m']
Tajo|['m']
Takelage|['f']
Takelmeister|['m']
Takelung|['f']
Takfiri|['m']
Taklamakan|['f']
Takling|['m']
Taksim-Platz|['m']
Takt|['m']
Taktgefühl|['n']
Taktik|['f']
Taktiker|['m']
Taktikerin|['f']
Taktikspiel|['n']
Taktlosigkeit|['f']
Taktstock|['m']
Taktstrich|['m']
Tal|['n']
Tal der Könige|['n']
Talahon|['m']
Talar|['m']
Talausgang|['m']
Talboden|['m']
Talbrücke|['f']
Taleinschnitt|['m']
Talent|['n']
Talenteschmiede|['f']
Talentprobe|['f']
Talentschau|['f']
Talentschmiede|['f']
Talentsuche|['f']
Taler|['m']
Talfahrer|['m']
Talfahrt|['f']
Talfer|['f']
Talg|['m']
Talgdrüse|['f']
Talgkerze|['f']
Talglampe|['f']
Talgletscher|['m']
Talglicht|['n']
Talgproduktion|['f']
Talgrund|['m']
Talhang|['m']
Talib|['m']
Taliban|['m']
Taliban-Kämpfer|['m']
Talion|['f']
Talionsprinzip|['n']
Talisman|['m']
Talje|['f']
Talk|['m']
Talke|[]
Talkerin|['f']
Talkessel|['m']
Talkrunde|['f']
Talkshow|['f']
Talkshow-Gast|['m']
Talkum|['n']
Tallahassee|[]
Tallinn|[]
Talmi|['n']
Talmiglanz|['m']
Talmud|['m']
Talniederung|['f']
Talon|['m']
