|lemma|lemma_correct
4243.0|Erwarten|das Erwarten
4244.0|Stelle|die Stelle
4248.0|ergeben|
4251.0|schmücken|
4254.0|Schüler|der Schüler
4255.0|grundsätzlich|
4256.0|übertreiben|
4258.0|beschreiben|
4259.0|Mathe|die Mathe
4260.0|pünktlich|
4261.0|arbeitsam|
4262.0|tugendhaft|
4263.0|preußisch|
4264.0|ähnlich|
4265.0|Roboter|der Roboter
4266.0|Ja|das Ja
4268.0|Vokabel|die Vokabel
4268.1||das Vokabel
4269.0|verpfeifen|
4270.0|Hilfssheriff|der Hilfssheriff
4271.0|Lehrkörper|der Lehrkörper
4273.0|aufmüpfig|
4274.0|Direktor|der Direktor
4275.0|zitieren|
4276.0|präventiv|
4277.0|rausschmeißen|
4278.0|geschweige|
4281.0|Note|die Note
4282.0|Exklusion|
4283.0|bedrohen|
4284.0|exkludieren|
4285.0|Bestrafung|die Bestrafung
4286.0|beobachten|
4287.0|Amen|das Amen
4290.0|Ansatz|der Ansatz
4291.0|jugendlich|
4292.0|kiffen|
4294.0|Entlassung|die Entlassung
4295.0|Schülerin|die Schülerin
4296.0|besprechen|
4298.0|Pause|die Pause
4299.0|bereisen|
4300.0|prägen|
4301.0|das Bedürfnis|das Bedürfnis
4302.0|Laune|die Laune
4303.0|woran|
4308.0|staunen|
4311.0|beliebt|
4313.0|trauen|
4315.0|aussehen|
4316.0|rausgehen|
4317.0|auflegen|
4318.0|behandeln|
4319.0|verwandeln|
4322.0|Vorwurf|der Vorwurf
4324.0|unterdrücken|
4325.0|Wärme|die Wärme
4326.0|binden|
4329.0|stolz|
4330.0|Stolz|der Stolz
4331.0|faulen|
4332.0|beschützen|
4333.0|zusammenbrechen|
4335.0|funken|
4338.0|pumpen|
4340.0|verschandeln|
4341.0|gefallen|
4342.0|bedanken|
4345.0|füttern|
4347.0|feige|
4349.0|spüren|
4350.0|Bestätigung|die Bestätigung
4351.0|Eis|das Eis
4352.0|enttäuschen|
4353.0|Applaus|der Applaus
4354.0|bewohnen|
4356.0|ergründen|
4357.0|zuhören|
4360.0|Park|der Park
4361.0|Kreislauf|der Kreislauf
4362.0|beleben|
4363.0|ablegen|
4364.0|eindösen|
4365.0|liken|
4366.0|teilen|
4367.0|verlaufen|
4370.0|Französisch|
4371.0|Lokal|das Lokal
4372.0|Wegesrand|der Wegesrand
4373.0|fotografieren|
4374.0|Hauch|der Hauch
4375.0|Vergänglichkeit|die Vergänglichkeit
4376.0|tan|
4377.0|markieren|
4378.0|Oma|die Oma
4379.0|Koffer|der Koffer
4380.0|Türkei|die Türkei
4381.0|Schweden|
4383.0|Mahlzeit|die Mahlzeit
4384.0|Mark|die Mark
4384.1||das Mark
4385.0|inklusive|
4386.0|sparen|
4387.0|Suppe|die Suppe
4388.0|fad|
4389.0|Maggi|das Maggi
4390.0|verlieben|
4391.0|Stacheldraht|der Stacheldraht
4393.0|genügsam|
4395.0|Türke|der Türke
4398.0|Basar|der Basar
4399.0|das|
4400.0|wuselig|
4401.0|wehe|
4402.0|Urlaubsland|das Urlaubsland
4404.0|halbwegs|
4405.0|Arzt|der Arzt
4408.0|joggen|
4409.0|Freibad|das Freibad
4410.0|ungeschminkt|
4412.0|Leukämie|die Leukämie
4413.0|heilbar|
4417.0|Pille|die Pille
4420.0|doppelt|
4421.0|der Erythrozyt|der Erythrozyt
4422.0|Leukozyt|der Leukozyt
4423.0|Thrombozyt|der Thrombozyt
4427.0|woher|
4430.0|Fahrt|die Fahrt
4431.0|Fahrgast|der Fahrgast
4433.0|Abitur|das Abitur
4434.0|Bezahlung|die Bezahlung
4435.0|Image|das Image
4436.0|Firma|die Firma
4437.0|prall|
4438.0|Gerücht|das Gerücht
4439.0|Krawall|der Krawall
4440.0|mega|
4442.0|malochen|
4443.0|Banker|der Banker
4444.0|festangestellt|
4445.0|Linksextremist|der Linksextremist
4447.0|Überstunde|die Überstunde
4448.0|verprassen|
4451.0|angesichts|
4455.0|kürzlich|
4456.0|Erhöhung|die Erhöhung
4457.0|Gehalt|der Gehalt
4457.1||das Gehalt
4458.0|nämlich|
4459.0|straff|
4460.0|organisieren|
4461.0|eingetragener Verein|der Verein
4462.0|subventionieren|
4463.0|gelten|
4464.0|Abmahnung|die Abmahnung
4465.0|schwänzen|
4466.0|Freizeit|die Freizeit
4467.0|dauernd|
4468.0|Pflasterstein|der Pflasterstein
4469.0|vermummen|
4470.0|schlauchen|
4472.0|Maloche|die Maloche
4473.0|Zimmer|das Zimmer
4474.0|durchdringen|
4476.0|betrachten|
4477.0|gestehen|
4481.0|Zungenspitze|die Zungenspitze
4482.0|künstlich|
4483.0|entfernen|
4484.0|blinzeln|
4485.0|verschmähen|
4486.0|wortlos|
4487.0|entbehren|
4488.0|nirgendwo|
4489.0|weiterdrehen|
4490.0|nervös|
4491.0|unseriös|
4493.0|au|
4494.0|Gesang|der Gesang
4495.0|Müßiggang|der Müßiggang
4496.0|Hälfte|die Hälfte
4497.0|Däumchen|
4498.0|inner|
4499.0|verkehren|
4501.0|lange Weile|die Weile
4502.0|extrem|
4503.0|Perfektion|die Perfektion
4504.0|genießen|
4506.0|faul|
4508.0|deshalb|
4509.0|permanent|
4510.0|Bürde|die Bürde
4512.0|langweilen|
4514.0|Langweiler|der Langweiler
4516.0|wiedersehen|
4517.0|Aufregung|die Aufregung
4519.0|moin|
4520.0|neun|
4521.0|Frühstück|das Frühstück
4522.0|schalten|
4523.0|Walkman|der Walkman
4524.0|Haustür|die Haustür
4525.0|entlang|
4526.0|Kaufmannsladen|der Kaufmannsladen
4528.0|Brötchen|das Brötchen
4529.0|Großangriff|der Großangriff
4530.0|unzählig|
4531.0|Bombe|die Bombe
4532.0|Bäcker|der Bäcker
4533.0|Nachrichtensprecher|der Nachrichtensprecher
4534.0|dramatisch|
4535.0|verschlechtern|
4536.0|fantastisch|
4537.0|Wetter|das Wetter
4537.1||der Wetter
4538.0|Knall|der Knall
4539.0|Nachbarskatze|die Nachbarskatze
4540.0|Verkehrsunfall|der Verkehrsunfall
4541.0|Anblick|der Anblick
4542.0|Mistvieh|das Mistvieh
4545.0|schadenfroh|
4547.0|bohren|
4548.0|gnadenlos|
4549.0|Hungertod|der Hungertod
4550.0|Schätzung|die Schätzung
4552.0|Obst|das Obst
4553.0|zerhäckseln|
4556.0|Fliege|die Fliege
4557.0|Weiß|das Weiß
4558.0|täglich|
4559.0|erschrecken|
4560.0|dreckig|
4561.0|verrecken|
4562.0|dumpf|
4563.0|Leere|die Leere
4564.0|zerreißen|
4565.0|Fressen|das Fressen
4567.0|bestialisch|
4568.0|brutal|
4569.0|Anschlag|der Anschlag
4571.0|entsetzlich|
4572.0|Tat|die Tat
4574.0|TV|das TV
4574.1||der TV
4576.0|übersteigen|
4577.0|Vorstellungskraft|die Vorstellungskraft
4578.0|Attentäter|der Attentäter
4579.0|Gegner|der Gegner
4580.0|Familie|die Familie
4584.0|schweißgebadet|
4587.0|Fest|das Fest
4588.0|prominent|
4589.0|Häppchen|das Häppchen
4590.0|eiskalt|
4591.0|mitfeiern|
4592.0|kritisch|
4593.0|Türpolitik|
4594.0|unpolitisch|
4595.0|Party|die Party
4596.0|Willkommen|das Willkommen
4597.0|Saal|der Saal
4599.0|fünf|
4600.0|zwölf|
4601.0|senken|
4602.0|erheben|
4604.0|wegschauen|
4606.0|Demokrat|der Demokrat
4607.0|Rassist|der Rassist
4608.0|Täter|der Täter
4610.0|Hans|der Hans
4611.0|Bürger|der Bürger
4612.0|wegschießen|
4613.0|schließen|
4615.0|übertönen|
4617.0|herrlich|
4618.0|Lieben|
4620.0|Moral|die Moral
4622.0|zuallererst|
4623.0|festlich|
4626.0|freundschaftlich|
4627.0|Fußtritt|der Fußtritt
4628.0|Klaps|der Klaps
4630.0|Rausschmiss|der Rausschmiss
4631.0|unvermeidlich|
4632.0|wohltemperiert|
4633.0|Grausamkeit|die Grausamkeit
4634.0|bisher|
4635.0|trojanisch|
4636.0|Reiter|der Reiter
4636.1||die Reiter
4637.0|biometrisch|
4638.0|Querkopf|der Querkopf
4639.0|Weltbild|das Weltbild
4640.0|verzerren|
4642.0|Profilbild|das Profilbild
4644.0|sharen|
4646.0|halbvoll|
4647.0|ungeklärt|
4648.0|Klare|
4649.0|Fakt|der Fakt
4649.1||das Fakt
4650.0|Moses|der Moses
4651.0|hinterher|
4655.0|kaputt|
4658.0|Rot|das Rot
4659.0|hallo|
4664.0|News|
4665.0|Fake|der Fake
4666.0|wessen|
4667.0|Lügenpresse|die Lügenpresse
4668.0|Einfluss|der Einfluss
4671.0|abwehren|
4673.0|visionär|
4674.0|Militär|das Militär
4674.1||der Militär
4676.0|klassifizierbar|
4684.0|bitten|
4685.0|Gefecht|das Gefecht
4688.0|Käfig|der Käfig
4690.0|der Verwandte|die Verwandte
4691.0|wandern|
4692.0|entstehen|
4694.0|Strecke|die Strecke
4695.0|versteckt|
4696.0|Decke|die Decke
4698.0|zähmen|
4699.0|Innenstadt|die Innenstadt
4701.0|stattfinden|
4702.0|abfinden|
4703.0|Schlaufe|die Schlaufe
4704.0|Delfin|der Delfin
4705.0|Taube|die Taube
4706.0|tauchen|
4707.0|berauben|
4708.0|Silbe|die Silbe
4709.0|fauchen|
4710.0|Wipfel|der Wipfel
4711.0|verraten|
4713.0|Z|das Z
4714.0|C|das C
4716.0|gläsern|
4717.0|lösen|
4718.0|Diktat|das Diktat
4720.0|Jakobsweg|der Jakobsweg
4721.0|rückwärts|
4722.0|Beginn|der Beginn
4725.0|siegreich|
4726.0|Anleitung|die Anleitung
4730.0|Lieblingsort|der Lieblingsort
4731.0|hä|
4732.0|Eins|die Eins
4734.0|Imperium|das Imperium
4735.0|injizieren|
4738.0|Helium|das Helium
4739.0|heben|
4740.0|Faust|die Faust
4741.0|Mephisto|
4742.0|Gremium|das Gremium
4744.0|Rede|die Rede
4746.0|Lüge|die Lüge
4747.0|handeln|
4750.0|Requiem|das Requiem
4751.0|solo|
4752.0|Flöte|die Flöte
4753.0|Laufen|das Laufen
4754.0|Schleier|der Schleier
4755.0|Test|der Test
4756.0|löschen|
4757.0|Festplatte|die Festplatte
4758.0|unwiederbringlich|
4759.0|Besitz|der Besitz
4761.0|Austausch|der Austausch
4763.0|verschenken|
4764.0|besiegen|
4765.0|bekämpfen|
4766.0|Unendlichkeit|die Unendlichkeit
4767.0|Labyrinth|das Labyrinth
4768.0|verbringen|
4769.0|verschlingen|
4771.0|Einzelteil|der Einzelteil
4771.1||das Einzelteil
4772.0|auseinandernehmen|
4773.0|erklimmen|
4774.0|eintausend|
4775.0|begreifen|
4776.0|das Teilchen|das Teilchen
4777.0|bestehen|
4778.0|Kern|der Kern
4779.0|namens|
4780.0|X|das X
4781.0|entwischen|
4783.0|Beweis|der Beweis
4784.0|Zelle|die Zelle
4785.0|Keim|der Keim
4786.0|zerbrechen|
4787.0|die Pflanze|die Pflanze
4788.0|reimen|
4792.0|tausendmal|
4793.0|erblicken|
4795.0|währenddessen|
4796.0|hunderttausend|
4797.0|Pi|das Pi
4799.0|Zwilling|der Zwilling
4800.0|diebisch|
4801.0|Pakt|der Pakt
4804.0|sterblich|
4805.0|Wesen|das Wesen
4806.0|welche|
4807.0|Unbegrenztheit|
4808.0|Widerspruch|der Widerspruch
4810.0|Farbe|die Farbe
4812.0|Ziffer|die Ziffer
4813.0|zirkeln|
4814.0|Wirbel|der Wirbel
4815.0|Buddha|der Buddha
4818.0|Zyklop|der Zyklop
4819.0|Acht|die Acht
4827.0|Kreis|der Kreis
4828.0|erfahrbar|
4829.0|zirkulieren|
4831.0|Regen|der Regen
4832.0|weben|
4833.0|Ebene|die Ebene
4834.0|schweben|
4835.0|Barriere|die Barriere
4836.0|Wissen|das Wissen
4837.0|jene|
4839.0|zurückführen|
4841.0|unbeweglich|
4846.0|unbegrenzt|
4847.0|Donner|der Donner
4848.0|Wert|der Wert
4850.0|äußerlich|
4851.0|pflanzen|
4852.0|ebenfalls|
4853.0|begrenzen|
4854.0|Kränkung|die Kränkung
4855.0|manifestieren|
4856.0|Beschränkung|die Beschränkung
4858.0|tränken|
4859.0|Getrenntheit|
4860.0|Beat|der Beat
4861.0|solange|
4862.0|fremd|
4863.0|prima|
4864.0|besonders|
4865.0|Ampel|die Ampel
4866.0|Kanne|die Kanne
4867.0|Rücktritt|der Rücktritt
4868.0|Schulter|die Schulter
4870.0|Berlin|
4871.0|Gepäckträger|der Gepäckträger
4872.0|Taxi|das Taxi
4872.1||der Taxi
4873.0|Retter|der Retter
4874.0|Nachtbus|der Nachtbus
4875.0|quatschen|
4876.0|merkwürdig|
4878.0|dorthin|
4879.0|Blondine|die Blondine
4880.0|Türsteher|der Türsteher
4881.0|prüfen|
4884.0|Basilikum|das Basilikum
4888.0|etwa|
4889.0|Stroboskop|das Stroboskop
4891.0|gratis|
4893.0|Disko|die Disko
4894.0|Laut|der Laut
4897.0|Fete|die Fete
4898.0|Klatschen|das Klatschen
4899.0|Tapete|die Tapete
4900.0|Machete|die Machete
4900.1||der Machete
4903.0|verpissen|
4906.0|Güte|die Güte
4907.0|Fass|das Fass
4908.0|Pfand|das Pfand
4908.1||der Pfand
4910.0|Hopfen|der Hopfen
4912.0|Kotze|die Kotze
4913.0|gelegentlich|
4914.0|tiefbraun|
4915.0|kaum|
4916.0|Spree|die Spree
4918.0|Heben|
4921.0|Denken|das Denken
4922.0|schneien|
4923.0|Jahreszeit|die Jahreszeit
4924.0|lächeln|
4925.0|Kuß|
4926.0|duschen|
4927.0|Abend|der Abend
4930.0|verschweigen|
4931.0|Adonis|der Adonis
4931.1||die Adonis
4932.0|durchschnittlich|
4933.0|mittelmäßig|
4934.0|mittelalt|
4935.0|draus|
4936.0|M|das M
4938.0|fair|
4939.0|Metzger|der Metzger
4940.0|Erkenntnis|die Erkenntnis
4940.1||das Erkenntnis
4942.0|Dasein|das Dasein
4945.0|Midlife-Crisis|die Midlife-Crisis
4946.0|martialisch|
4947.0|Geschrei|das Geschrei
4948.0|Schalmei|die Schalmei
4949.0|Abendrot|das Abendrot
4950.0|Ritter|der Ritter
4951.0|stammen|
4952.0|edel|
4953.0|Geschlecht|das Geschlecht
4954.0|streitlustig|
4955.0|Kerl|der Kerl
4956.0|gerecht|
4958.0|plündern|
4960.0|interessant|
4961.0|Plastik|die Plastik
4961.1||das Plastik
4961.2||der Plastik
4962.0|Treffer|der Treffer
4963.0|Feuerschaden|der Feuerschaden
4964.0|Lagerfeuer|das Lagerfeuer
4966.0|Met|der Met
4969.0|Latex|das Latex
4970.0|verbergen|
4971.0|Elbe|die Elbe
4972.0|Ork|der Ork
4973.0|Zwerg|der Zwerg
4974.0|Streitaxt|die Streitaxt
4975.0|reinpassen|
4976.0|Laute|die Laute
4977.0|Sonntagnachmittag|der Sonntagnachmittag
4978.0|Schlacht|die Schlacht
4979.0|Zelt|das Zelt
4979.1||der Zelt
4980.0|Schweiß|der Schweiß
4981.0|Pubertät|die Pubertät
4982.0|Renaissance|die Renaissance
4983.0|Fortschritt|der Fortschritt
4984.0|Rüstung|die Rüstung
4985.0|zerstören|
4988.0|schwanger|
4989.0|Beziehung|die Beziehung
4991.0|Penis|der Penis
4992.0|Botschaft|die Botschaft
4995.0|Glückwunsch|der Glückwunsch
4997.0|beifügen|
4998.0|Kleiderbügel|der Kleiderbügel
4999.0|frühestens|
5000.0|Schlafanzug|der Schlafanzug
5003.0|Mischpult|das Mischpult
5005.0|fisten|
5007.0|intakt|
5008.0|Tabak|der Tabak
5011.0|Strippe|die Strippe
5012.0|Girl|
5014.0|Samen|der Samen
5016.0|Erzeuger|der Erzeuger
5017.0|Schnäuzer|
5019.0|Keule|die Keule
5020.0|verzeihen|
5024.0|Buchse|die Buchse
5026.0|brav|
5027.0|Verantwortung|die Verantwortung
5029.0|glaubhaft|
5032.0|Kondom|das Kondom
5032.1||der Kondom
5038.0|Kalenderblatt|das Kalenderblatt
5039.0|herunter|
5040.0|Jalousie|die Jalousie
5041.0|Katastrophe|die Katastrophe
5044.0|versäumen|
5045.0|vierundzwanzig|
5048.0|Galgen|der Galgen
5049.0|Fahrtwind|der Fahrtwind
5050.0|Benzin|das Benzin
5051.0|aufgebracht|
5052.0|Trecker|der Trecker
5053.0|Flugblatt|das Flugblatt
5054.0|Hakenkreuz|das Hakenkreuz
5055.0|Konsequenz|die Konsequenz
5058.0|Hochwasser|das Hochwasser
5061.0|legal|
5064.0|versöhnen|
5066.0|gewöhnen|
5067.0|senil|
5068.0|Rentner|der Rentner
5071.0|verurteilen|
5072.0|Dreck|der Dreck
5073.0|hohl|
5076.0|Reichskanzler|der Reichskanzler
5081.0|Flatscreen|der Flatscreen
5082.0|brennend|
5083.0|Karre|die Karre
5085.0|Man|der Man
5085.1||das Man
5088.0|Jesus|
5090.0|different|
5094.0|power|
5095.0|großartig|
5096.0|verantwortlich|
5098.0|höchstens|
5100.0|weiterempfehlen|
5109.0|Löwe|der Löwe
5111.0|Raubtier|das Raubtier
5112.0|der Bizeps|der Bizeps
5113.0|Pick-up|der Pick-up
5114.0|Einkaufsmeile|
5115.0|unsicher|
5117.0|überfällig|
5118.0|Sternzeichen|das Sternzeichen
5119.0|Jungfrau|die Jungfrau
5121.0|siebenstellig|
5122.0|Verrat|der Verrat
5124.0|Mathematiker|der Mathematiker
5125.0|klären|
5131.0|leasen|
5134.0|Trading|
5137.0|Bayern|
5139.0|Dividende|die Dividende
5141.0|erben|
5143.0|spiegeln|
5144.0|meinetwegen|
5145.0|Spitze|die Spitze
5147.0|nachdenken|
5150.0|bejahen|
5151.0|bewundern|
5153.0|Spiritus|der Spiritus
5155.0|Genie|das Genie
5156.0|erstrahlen|
5157.0|Marie|die Marie
5158.0|Curie|das Curie
5159.0|Kategorie|die Kategorie
5160.0|Basiswissen|
5161.0|Chemie|die Chemie
5163.0|Betrachtung|die Betrachtung
5165.0|Gruppe|die Gruppe
5168.0|Sonntag|der Sonntag
5171.0|Nichte|die Nichte
5172.0|vierzig|
5173.0|gespannt|
5175.0|eskalieren|
5176.0|besoffen|
5177.0|Exfrau|die Exfrau
5178.0|kritisieren|
5179.0|gewohnt|
5180.0|Verwandtschaft|die Verwandtschaft
5181.0|rasten|
5183.0|hauen|
5184.0|Tante|die Tante
5185.0|Verschwörungstheorie|die Verschwörungstheorie
5186.0|hinmüssen|
5187.0|fünfzig|
5188.0|Schwager|der Schwager
5189.0|Graf|der Graf
5190.0|Feier|die Feier
5192.0|antanzen|
5195.0|intim|
5196.0|ausprobieren|
5202.0|Samstagabend|der Samstagabend
5205.0|anlassen|
5211.0|Konsens|der Konsens
5213.0|Falafel|die Falafel
5213.1||der Falafel
5214.0|Polen|
5215.0|importieren|
5216.0|gammeln|
5217.0|grillen|
5218.0|U-Bahn|die U-Bahn
5219.0|Bombenleger|der Bombenleger
5220.0|Islam|der Islam
5221.0|Kosten|
5222.0|Unding|das Unding
5223.0|Moschee|die Moschee
5225.0|Kopftuch|das Kopftuch
5226.0|Imbissbude|die Imbissbude
5228.0|Doppelkorn|
5229.0|Pore|die Pore
5233.0|erleben|
5234.0|biegen|
5236.0|Sturmgewehr|das Sturmgewehr
5237.0|die Panzerfaust|die Panzerfaust
5239.0|Fritte|die Fritte
5240.0|der Flachmann|der Flachmann
5243.0|Gnade|die Gnade
5244.0|Spruch|der Spruch
5247.0|Mundgeruch|der Mundgeruch
5248.0|Schwachsinn|der Schwachsinn
5253.0|überschlagen|
5254.0|Vernissage|die Vernissage
5256.0|Blamage|die Blamage
5263.0|Kunstausstellung|
5265.0|Bann|der Bann
5266.0|anfassen|
5267.0|Schlips|der Schlips
5269.0|interpretieren|
5271.0|Sternennacht|die Sternennacht
5272.0|Sommerabend|der Sommerabend
5273.0|Erschaffung|die Erschaffung
5274.0|Adam|
5277.0|Genus|das Genus
5278.0|Venus|die Venus
5281.0|DIN|das DIN
5281.1||die DIN
5287.0|Kindheit|die Kindheit
5288.0|Aperitif|der Aperitif
5293.0|vietnamesisch|
5295.0|Päckchen|das Päckchen
5296.0|Alkohol|der Alkohol
5297.0|verklagen|
5299.0|Paragraph|der Paragraph
5302.0|Einsicht|die Einsicht
5303.0|Besserung|die Besserung
5304.0|Störung|die Störung
5305.0|Persönlichkeit|die Persönlichkeit
5307.0|durchmachen|
5308.0|meckern|
5309.0|pubertär|
5311.0|die Ritze|die Ritze
5313.0|Gebäude|das Gebäude
5314.0|lyrisch|
5315.0|häuslich|
5318.0|Tweet|der Tweet
5318.1||das Tweet
5323.0|subtil|
5325.0|Nacken|der Nacken
5326.0|Ruhe|die Ruhe
5328.0|Pappe|die Pappe
5330.0|Ton|der Ton
5332.0|Wunde|die Wunde
5333.0|klaffen|
5334.0|aua|
5335.0|erschaffen|
5339.0|Grundschulklasse|
5340.0|Zeile|die Zeile
5341.0|Bewerbungsschreiben|das Bewerbungsschreiben
5342.0|der Saufexzess|
5344.0|Flecke|
5345.0|fröhlich|
5346.0|unhöflich|
5349.0|Steuerzahler|der Steuerzahler
5350.0|tabu|
5354.0|lauschen|
5355.0|Passant|der Passant
5356.0|anziehen|
5357.0|Predigt|die Predigt
5359.0|naschen|
5361.0|hierher|
5362.0|Haschisch|das Haschisch
5362.1||der Haschisch
5363.0|Likör|der Likör
5364.0|Entschluss|der Entschluss
5365.0|zuziehen|
5366.0|Schlüssel|der Schlüssel
5367.0|aufgelöst|
5368.0|Hausflur|der Hausflur
5370.0|zetern|
5372.0|Tee|der Tee
5372.1||das Tee
5376.0|wundern|
5377.0|Erdgeschoss|das Erdgeschoss
5380.0|artikulieren|
5382.0|vorbringen|
5384.0|Lunte|die Lunte
5385.0|Zorn|der Zorn
5386.0|Ausweg|der Ausweg
5387.0|Flucht|die Flucht
5388.0|Riesenerfolg|der Riesenerfolg
5393.0|unterwegs|
5394.0|Entscheidung|die Entscheidung
5395.0|unbequem|
5397.0|Dreirad|das Dreirad
5398.0|nüchtern|
5401.0|dazwischen|
5402.0|fordern|
5403.0|Streitkultur|die Streitkultur
5404.0|die Bundesliga|die Bundesliga
5406.0|Unentschieden|das Unentschieden
5407.0|unentschlossen|
5408.0|Achtung|die Achtung
5409.0|Schenkelklopfer|der Schenkelklopfer
5410.0|Wahlkabine|die Wahlkabine
5411.0|Campingkocher|
5412.0|Huhn|das Huhn
5413.0|Hooligan|der Hooligan
5414.0|Fusel|der Fusel
5415.0|Arznei|die Arznei
5416.0|husten|
5418.0|Partei|die Partei
5420.0|wechselhaft|
5423.0|Konterbier|
5424.0|exen|
5425.0|Pro|die Pro
5425.1||der Pro
5425.2||das Pro
5426.0|Contra|
5427.0|wiegen|
5428.0|langwierig|
5429.0|kompliziert|
5431.0|Aufstand|der Aufstand
5433.0|Umstand|der Umstand
5434.0|abwaschbar|
5440.0|Verbrecher|der Verbrecher
5441.0|Meinungsfreiheit|die Meinungsfreiheit
5442.0|brüllen|
5444.0|enthalten|
5450.0|Mittelfinger|der Mittelfinger
5451.0|Hase|der Hase
5451.1||die Hase
5454.0|Komet|der Komet
5455.0|Krater|der Krater
5456.0|Stereoanlage|die Stereoanlage
5457.0|Bel|
5458.0|Air|das Air
5458.1||die Air
5460.0|Kommerz|
5462.0|bekennen|
5463.0|Kommentar|der Kommentar
5464.0|verweigern|
5466.0|Schlusssatz|der Schlusssatz
5467.0|jucken|
5468.0|tolerieren|
5471.0|verschwören|
5472.0|krud|
5473.0|Absicht|die Absicht
5474.0|pausieren|
5475.0|Dong|
5476.0|telefonieren|
5478.0|Thermostat|der Thermostat
5479.0|Vertreter|der Vertreter
5481.0|Zeuge|der Zeuge
5482.0|Jehova|
5483.0|Rote|
5484.0|Kreuz|das Kreuz
5485.0|scrollen|
5487.0|Sicherheit|die Sicherheit
5488.0|das Gespenst|das Gespenst
5489.0|Dings|der Dings
5489.1||die Dings
5489.2||das Dings
5490.0|nebenan|
5491.0|Bundeswehr|die Bundeswehr
5492.0|Einzug|der Einzug
5493.0|Petition|die Petition
5494.0|adoptieren|
5495.0|Postbote|der Postbote
5496.0|beschatten|
5497.0|Chihuahua|der Chihuahua
5497.1||die Chihuahua
5498.0|Mittwoch|der Mittwoch
5499.0|Kosmetiksalon|der Kosmetiksalon
5500.0|Flyer|der Flyer
5501.0|Restaurant|das Restaurant
5502.0|ignorieren|
5503.0|Briefkasten|der Briefkasten
5506.0|Untergrund|der Untergrund
5508.0|online|
5509.0|Teller|der Teller
5509.1||das Teller
5512.0|zwischendurch|
5513.0|besuchen|
5514.0|verzweifeln|
5515.0|Mehrwertsteuer|die Mehrwertsteuer
5516.0|Benzinpreis|der Benzinpreis
5517.0|verzagen|
5518.0|ausländisch|
5519.0|Arbeitsplatz|der Arbeitsplatz
5520.0|Fremdarbeiter|der Fremdarbeiter
5521.0|Front|die Front
5522.0|der Machtanspruch|der Machtanspruch
5523.0|Koalition|die Koalition
5524.0|Spießer|der Spießer
5525.0|Straßenschild|das Straßenschild
5527.0|hinterfragen|
5529.0|Piranha|der Piranha
5532.0|schlank|
5533.0|Taille|die Taille
5534.0|das Medaillon|das Medaillon
5537.0|Vitrine|die Vitrine
5539.0|Netzwerk|das Netzwerk
5541.0|Kellner|der Kellner
5542.0|Gruß|der Gruß
5544.0|verletzen|
5547.0|zelten|
5549.0|offline|
5553.0|obdachlos|
5554.0|getigert|
5556.0|Mode|die Mode
5556.1||der Mode
5557.0|hänseln|
5558.0|Enkel|der Enkel
5559.0|iPhone|
5560.0|fremdeln|
5561.0|glatt|
5562.0|Modewort|das Modewort
5563.0|das Interesse|das Interesse
5564.0|worüber|
5567.0|wovon|
5570.0|trennen|
5571.0|loslaufen|
5572.0|slow|
5580.0|Nobody|der Nobody
5583.0|das Chaos|das Chaos
5591.0|loslösen|
5594.0|das Internet|das Internet
5601.0|down|
5602.0|das Kaninchen|das Kaninchen
5612.0|der Rückenwind|der Rückenwind
5613.0|Still|
5614.0|Breakdance|
5619.0|abstecken|
5621.0|die Verzerrung|die Verzerrung
5623.0|Boomer|der Boomer
5630.0|Jugend|die Jugend
5631.0|deprimiert|
5632.0|interessiert|
5633.0|Protest|der Protest
5634.0|Horde|die Horde
5635.0|Hymne|die Hymne
5636.0|Puff|der Puff
5636.1||das Puff
5639.0|ausbrennen|
5640.0|Tellerrand|der Tellerrand
5641.0|Karriere|die Karriere
5642.0|das Fähnchen|das Fähnchen
5643.0|ölig|
5645.0|Karosse|die Karosse
5646.0|der Regenbogen|der Regenbogen
5647.0|verwöhnen|
5648.0|verängstigen|
5651.0|fertig|
5653.0|respektieren|
5654.0|lackieren|
5655.0|der Nagel|der Nagel
5656.0|Dauerschleife|
5658.0|Grill|der Grill
5659.0|Schnitzel|der Schnitzel
5659.1||das Schnitzel
5660.0|Grünkern|
5661.0|Garage|die Garage
5662.0|knibbeln|
5665.0|Kruppstahl|
5666.0|Rhein|der Rhein
5670.0|reiben|
5671.0|Öl|das Öl
5672.0|canceln|
5673.0|Feuerwerk|das Feuerwerk
5674.0|Schützenverein|der Schützenverein
5675.0|vererben|
5676.0|das Häuschen|das Häuschen
5677.0|Husch|
5678.0|husch|
5682.0|verhüllen|
5683.0|behaart|
5684.0|N-Wort|das N-Wort
5690.0|verzichten|
5691.0|verwehren|
5692.0|schwenken|
5693.0|der Anachronismus|der Anachronismus
5697.0|kling|
5698.0|aktuell|
5699.0|Betrag|der Betrag
5702.0|Haarfarbe|die Haarfarbe
5705.0|Hintern|der Hintern
5711.0|antrauen|
5712.0|gängig|
5714.0|hochladen|
5717.0|lenken|
5719.0|sechzehn|
5722.0|vierzehn|
5723.0|Computer|der Computer
5725.0|Trümmerfeld|das Trümmerfeld
5727.0|Meter|der Meter
5727.1||das Meter
5728.0|Kinderbett|das Kinderbett
5729.0|eingeschlossen|
5733.0|dazugehören|
5734.0|ISDN|das ISDN
